carat,price
2,0.0258,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.872,blacklivesmatter
2,-0.6124,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4404,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.6908,blacklivesmatter
2,-0.8126,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.3612,blacklivesmatter
2,0.4019,blacklivesmatter
2,-0.3818,blacklivesmatter
2,-0.926,blacklivesmatter
2,0.4215,blacklivesmatter
2,-0.3595,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.0772,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.4303,blacklivesmatter
2,-0.5859,blacklivesmatter
2,0.0516,blacklivesmatter
2,0.2263,blacklivesmatter
2,-0.8555,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5423,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.891,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4779,blacklivesmatter
2,-0.8481,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,0.296,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6808,blacklivesmatter
2,0.4767,blacklivesmatter
2,-0.6705,blacklivesmatter
2,0.0,blacklivesmatter
2,0.5994,blacklivesmatter
2,-0.2942,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.2263,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6705,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,0.2263,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3818,blacklivesmatter
2,0.5859,blacklivesmatter
2,0.3182,blacklivesmatter
2,-0.1761,blacklivesmatter
2,-0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3182,blacklivesmatter
2,-0.1761,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7717,blacklivesmatter
2,-0.5994,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5216,blacklivesmatter
2,0.8591,blacklivesmatter
2,0.8591,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.1531,blacklivesmatter
2,0.4215,blacklivesmatter
2,-0.6476,blacklivesmatter
2,-0.5423,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8271,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.0772,blacklivesmatter
2,0.2023,blacklivesmatter
2,0.2023,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0772,blacklivesmatter
2,0.3182,blacklivesmatter
2,-0.8126,blacklivesmatter
2,0.4215,blacklivesmatter
2,-0.9118,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.7783,blacklivesmatter
2,-0.8481,blacklivesmatter
2,-0.7115,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6229,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6988,blacklivesmatter
2,-0.4767,blacklivesmatter
2,-0.7964,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0258,blacklivesmatter
2,-0.25,blacklivesmatter
2,-0.7506,blacklivesmatter
2,-0.6476,blacklivesmatter
2,-0.4404,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.802,blacklivesmatter
2,-0.4215,blacklivesmatter
2,0.4588,blacklivesmatter
2,-0.9042,blacklivesmatter
2,-0.5423,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.25,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.6486,blacklivesmatter
2,0.0,blacklivesmatter
2,0.128,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4215,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3818,blacklivesmatter
2,-0.9382,blacklivesmatter
2,0.34,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.128,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.8271,blacklivesmatter
2,0.7712,blacklivesmatter
2,-0.4767,blacklivesmatter
2,-0.7003,blacklivesmatter
2,0.915,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7845,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3612,blacklivesmatter
2,-0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.296,blacklivesmatter
2,-0.6908,blacklivesmatter
2,-0.5994,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3818,blacklivesmatter
2,-0.3182,blacklivesmatter
2,-0.3612,blacklivesmatter
2,0.743,blacklivesmatter
2,-0.7845,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.128,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6124,blacklivesmatter
2,-0.743,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0258,blacklivesmatter
2,0.6696,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.743,blacklivesmatter
2,-0.5574,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.2263,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.7048,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.2023,blacklivesmatter
2,-0.6597,blacklivesmatter
2,0.6591,blacklivesmatter
2,0.0,blacklivesmatter
2,0.2023,blacklivesmatter
2,0.4989,blacklivesmatter
2,0.0258,blacklivesmatter
2,0.3612,blacklivesmatter
2,0.3818,blacklivesmatter
2,-0.9169,blacklivesmatter
2,-0.6705,blacklivesmatter
2,0.0258,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6705,blacklivesmatter
2,-0.3612,blacklivesmatter
2,-0.4588,blacklivesmatter
2,0.1027,blacklivesmatter
2,0.5551,blacklivesmatter
2,-0.8402,blacklivesmatter
2,-0.8402,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.7906,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0772,blacklivesmatter
2,0.128,blacklivesmatter
2,-0.7269,blacklivesmatter
2,-0.6705,blacklivesmatter
2,0.0516,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4939,blacklivesmatter
2,-0.5994,blacklivesmatter
2,-0.7351,blacklivesmatter
2,0.5267,blacklivesmatter
2,-0.9382,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.296,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4767,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5267,blacklivesmatter
2,-0.68,blacklivesmatter
2,-0.1027,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3818,blacklivesmatter
2,0.5719,blacklivesmatter
2,0.3182,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6124,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.5574,blacklivesmatter
2,-0.5994,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.4939,blacklivesmatter
2,-0.4019,blacklivesmatter
2,-0.25,blacklivesmatter
2,-0.5423,blacklivesmatter
2,-0.9153,blacklivesmatter
2,-0.3612,blacklivesmatter
2,0.5106,blacklivesmatter
2,0.128,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0258,blacklivesmatter
2,-0.7269,blacklivesmatter
2,-0.3649,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5574,blacklivesmatter
2,-0.8519,blacklivesmatter
2,-0.8519,blacklivesmatter
2,-0.8519,blacklivesmatter
2,-0.8519,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7351,blacklivesmatter
2,0.0,blacklivesmatter
2,0.128,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6124,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3612,blacklivesmatter
2,0.0772,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6369,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.9001,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8313,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4574,blacklivesmatter
2,-0.3595,blacklivesmatter
2,-0.7351,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7579,blacklivesmatter
2,0.7177,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7415,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.9382,blacklivesmatter
2,0.6369,blacklivesmatter
2,0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7506,blacklivesmatter
2,-0.5574,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.5574,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.2263,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3612,blacklivesmatter
2,-0.6476,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4939,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,0.7351,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.5719,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.9382,blacklivesmatter
2,0.6369,blacklivesmatter
2,0.6486,blacklivesmatter
2,-0.5574,blacklivesmatter
2,0.3802,blacklivesmatter
2,0.6705,blacklivesmatter
2,0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5994,blacklivesmatter
2,-0.7959,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3612,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.7712,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5994,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.1779,blacklivesmatter
2,-0.9382,blacklivesmatter
2,-0.4215,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.1007,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4215,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.0,blacklivesmatter
2,0.2732,blacklivesmatter
2,-0.4389,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.3818,blacklivesmatter
2,-0.7506,blacklivesmatter
2,-0.0516,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.0772,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4215,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7269,blacklivesmatter
2,-0.6705,blacklivesmatter
2,0.7424,blacklivesmatter
2,0.5399,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.34,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.6369,blacklivesmatter
2,-0.4404,blacklivesmatter
2,0.5848,blacklivesmatter
2,0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.128,blacklivesmatter
2,-0.7269,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5574,blacklivesmatter
2,0.4019,blacklivesmatter
2,-0.5994,blacklivesmatter
2,0.8829,blacklivesmatter
2,-0.4767,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3612,blacklivesmatter
2,-0.2732,blacklivesmatter
2,0.5719,blacklivesmatter
2,0.0,blacklivesmatter
2,0.2023,blacklivesmatter
2,-0.5423,blacklivesmatter
2,0.3182,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.5423,blacklivesmatter
2,-0.4767,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7177,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8652,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5719,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.2023,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8316,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.34,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.4215,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6808,blacklivesmatter
2,0.5267,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.9001,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.1531,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.5994,blacklivesmatter
2,0.5267,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.743,blacklivesmatter
2,-0.7405,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6705,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.0,blacklivesmatter
2,0.631,blacklivesmatter
2,0.3956,blacklivesmatter
2,0.3595,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6597,blacklivesmatter
2,-0.8591,blacklivesmatter
2,-0.2023,blacklivesmatter
2,-0.5267,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6124,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5562,blacklivesmatter
2,-0.6908,blacklivesmatter
2,-0.8655,blacklivesmatter
2,-0.8591,blacklivesmatter
2,-0.5719,blacklivesmatter
2,-0.2732,blacklivesmatter
2,0.128,blacklivesmatter
2,-0.8582,blacklivesmatter
2,-0.34,blacklivesmatter
2,-0.6124,blacklivesmatter
2,-0.4019,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6808,blacklivesmatter
2,0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.5106,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.25,blacklivesmatter
2,-0.8834,blacklivesmatter
2,-0.2732,blacklivesmatter
2,0.7964,blacklivesmatter
2,-0.7717,blacklivesmatter
2,-0.2023,blacklivesmatter
2,-0.2411,blacklivesmatter
2,0.6351,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.7717,blacklivesmatter
2,0.6369,blacklivesmatter
2,0.1779,blacklivesmatter
2,-0.4019,blacklivesmatter
2,-0.7579,blacklivesmatter
2,-0.6842,blacklivesmatter
2,0.2732,blacklivesmatter
2,-0.8225,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.2732,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5574,blacklivesmatter
2,-0.1027,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.2732,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6486,blacklivesmatter
2,-0.6249,blacklivesmatter
2,-0.5994,blacklivesmatter
2,0.34,blacklivesmatter
2,-0.7506,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0772,blacklivesmatter
2,-0.8313,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5994,blacklivesmatter
2,-0.5423,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8591,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.5267,blacklivesmatter
2,0.6486,blacklivesmatter
2,0.0258,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.7351,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.9382,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3182,blacklivesmatter
2,0.4588,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.743,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3612,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.3595,blacklivesmatter
2,-0.4767,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8225,blacklivesmatter
2,-0.7351,blacklivesmatter
2,0.7177,blacklivesmatter
2,-0.6476,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.8271,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5994,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.3182,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.5423,blacklivesmatter
2,0.3818,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.8625,blacklivesmatter
2,0.4574,blacklivesmatter
2,-0.25,blacklivesmatter
2,0.4588,blacklivesmatter
2,0.5267,blacklivesmatter
2,-0.5707,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.8271,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4588,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.25,blacklivesmatter
2,0.0,blacklivesmatter
2,0.4404,blacklivesmatter
2,-0.34,blacklivesmatter
2,-0.7003,blacklivesmatter
2,-0.6124,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.6124,blacklivesmatter
2,0.128,blacklivesmatter
2,-0.4215,blacklivesmatter
2,-0.9403,blacklivesmatter
2,-0.34,blacklivesmatter
2,-0.8176,blacklivesmatter
2,-0.8302,blacklivesmatter
2,0.0,blacklivesmatter
2,0.6557,blacklivesmatter
2,0.7003,blacklivesmatter
2,0.4173,blacklivesmatter
2,0.6124,blacklivesmatter
2,0.1531,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5574,blacklivesmatter
2,-0.5859,blacklivesmatter
2,-0.6249,blacklivesmatter
2,0.0,blacklivesmatter
2,0.128,blacklivesmatter
2,0.128,blacklivesmatter
2,-0.6486,blacklivesmatter
2,-0.4588,blacklivesmatter
2,-0.25,blacklivesmatter
2,-0.893,blacklivesmatter
2,-0.8402,blacklivesmatter
2,0.0,blacklivesmatter
2,0.5574,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.5399,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.91,blacklivesmatter
2,0.5994,blacklivesmatter
2,0.0,blacklivesmatter
2,0.7845,blacklivesmatter
2,-0.6908,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.4404,blacklivesmatter
2,0.6696,blacklivesmatter
2,0.25,blacklivesmatter
2,-0.784,blacklivesmatter
2,0.5991,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.6808,blacklivesmatter
2,0.5719,blacklivesmatter
2,0.0,blacklivesmatter
2,-0.128,blacklivesmatter
2,0.4019,blacklivesmatter
2,0.0,blacklivesmatter
2,0.0,blacklivesmatter
3,-0.34,policebrutality
3,-0.7424,policebrutality
3,0.0,policebrutality
3,-0.7003,policebrutality
3,-0.4404,policebrutality
3,-0.6908,policebrutality
3,0.4199,policebrutality
3,0.1759,policebrutality
3,0.0,policebrutality
3,-0.8316,policebrutality
3,-0.8316,policebrutality
3,-0.4588,policebrutality
3,0.0,policebrutality
3,0.636,policebrutality
3,-0.8316,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.5423,policebrutality
3,-0.4588,policebrutality
3,-0.6705,policebrutality
3,0.0,policebrutality
3,-0.8442,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,0.6369,policebrutality
3,0.0,policebrutality
3,-0.5574,policebrutality
3,0.0,policebrutality
3,-0.8442,policebrutality
3,-0.4767,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.5859,policebrutality
3,-0.6249,policebrutality
3,-0.5994,policebrutality
3,0.4019,policebrutality
3,0.0,policebrutality
3,-0.1761,policebrutality
3,-0.5574,policebrutality
3,0.0,policebrutality
3,0.2023,policebrutality
3,0.4588,policebrutality
3,-0.34,policebrutality
3,-0.7783,policebrutality
3,-0.6486,policebrutality
3,-0.7717,policebrutality
3,-0.6808,policebrutality
3,-0.5574,policebrutality
3,0.0772,policebrutality
3,-0.4019,policebrutality
3,0.0,policebrutality
3,-0.5423,policebrutality
3,-0.4767,policebrutality
3,0.4019,policebrutality
3,0.0,policebrutality
3,0.5267,policebrutality
3,0.2714,policebrutality
3,0.0,policebrutality
3,-0.3612,policebrutality
3,0.1027,policebrutality
3,-0.2263,policebrutality
3,-0.7717,policebrutality
3,-0.9022,policebrutality
3,-0.8074,policebrutality
3,0.3612,policebrutality
3,0.0,policebrutality
3,-0.5106,policebrutality
3,0.0,policebrutality
3,-0.34,policebrutality
3,-0.296,policebrutality
3,-0.4767,policebrutality
3,-0.6369,policebrutality
3,-0.5267,policebrutality
3,-0.4003,policebrutality
3,0.0,policebrutality
3,-0.4019,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.0258,policebrutality
3,-0.6597,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,0.1326,policebrutality
3,-0.296,policebrutality
3,0.6486,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.8555,policebrutality
3,-0.2263,policebrutality
3,-0.5267,policebrutality
3,0.5574,policebrutality
3,-0.4404,policebrutality
3,0.0,policebrutality
3,-0.8126,policebrutality
3,-0.8402,policebrutality
3,-0.8074,policebrutality
3,0.0,policebrutality
3,-0.8689,policebrutality
3,-0.5994,policebrutality
3,-0.2263,policebrutality
3,-0.34,policebrutality
3,0.0772,policebrutality
3,-0.8402,policebrutality
3,0.0,policebrutality
3,0.6369,policebrutality
3,0.0,policebrutality
3,-0.4019,policebrutality
3,-0.4939,policebrutality
3,-0.8074,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.7177,policebrutality
3,0.0,policebrutality
3,-0.6808,policebrutality
3,-0.4215,policebrutality
3,-0.1779,policebrutality
3,-0.6249,policebrutality
3,-0.5423,policebrutality
3,0.0,policebrutality
3,-0.6249,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.2263,policebrutality
3,-0.875,policebrutality
3,-0.0258,policebrutality
3,0.0,policebrutality
3,0.34,policebrutality
3,-0.7184,policebrutality
3,-0.6908,policebrutality
3,0.0,policebrutality
3,-0.8479,policebrutality
3,0.6458,policebrutality
3,-0.6597,policebrutality
3,-0.4215,policebrutality
3,-0.4588,policebrutality
3,-0.5719,policebrutality
3,0.0,policebrutality
3,-0.296,policebrutality
3,0.0,policebrutality
3,-0.8164,policebrutality
3,0.0,policebrutality
3,0.4588,policebrutality
3,0.0,policebrutality
3,0.3412,policebrutality
3,-0.4019,policebrutality
3,-0.5106,policebrutality
3,-0.3818,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.6249,policebrutality
3,-0.7184,policebrutality
3,-0.6705,policebrutality
3,-0.3182,policebrutality
3,-0.6369,policebrutality
3,0.0,policebrutality
3,-0.7906,policebrutality
3,-0.6124,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.802,policebrutality
3,-0.34,policebrutality
3,0.0,policebrutality
3,-0.6705,policebrutality
3,-0.7269,policebrutality
3,-0.946,policebrutality
3,-0.34,policebrutality
3,0.0,policebrutality
3,-0.6705,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.7351,policebrutality
3,-0.1027,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.3802,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.3818,policebrutality
3,0.0,policebrutality
3,0.0,policebrutality
3,-0.7506,policebrutality
3,0.0,policebrutality
3,-0.5719,policebrutality
3,-0.7717,policebrutality
3,-0.34,policebrutality
3,-0.6808,policebrutality
3,-0.4939,policebrutality
3,0.4019,policebrutality
3,0.5574,policebrutality
